ra,dec,pmra,pmdec,parallax,radial_velocity
130.49006381017998,-53.5190356061155,-25.0398256471201,24.299900922942225,6.7467950683615685,
130.76453637383895,-53.449127081984514,-24.9870878332312,22.54405293967535,6.446279224318413,
130.77323323308968,-53.52657735062548,-24.38222985925776,23.19113618575146,6.259368302877103,
133.34991067170813,-53.73490675455495,-25.707825383585952,21.885458222293984,6.438497420251893,
127.4301031087314,-51.0881146337601,-28.72781630576887,25.10720967453186,6.614759765452782,31.53583
127.04668051010198,-51.500340275680735,-20.768113484917244,25.763899785468155,5.72060689912205,
126.86807913665054,-51.703216363925684,-30.222558487879365,17.925698477160886,6.08136221848935,
127.78869633091132,-52.147668739552884,-17.118600448672243,19.816471253661724,6.9691696129038565,-19.723133
127.46617057237209,-51.67757268130539,-20.68480580339276,20.574319230052996,5.731129849827368,15.162813
130.72381320755957,-51.314384347024834,-30.625682348931658,14.711224914361186,5.727161723177032,
130.3696924798866,-51.353085285576064,-25.659123093145876,22.4000475931312,6.5886858635569,
129.5782706556254,-50.96857580325969,-27.072812238964573,25.18609275543445,7.386601153861084,
129.07324768366843,-51.001568109087756,-20.10592892122019,20.88743935686608,5.6467518630125655,
130.92072696441042,-51.18224688259534,-25.494121563407738,22.36398194569861,6.622266621528814,
125.94812740620465,-47.93798118534581,-21.036289351528588,23.74640891532075,5.746655086284822,
126.1319890969273,-47.974653361762776,-22.54594994991122,31.967628015088614,5.984186415599887,
127.00459943827558,-48.683844158507554,-23.420964666503327,23.988626238158076,6.882125934257554,16.367521
126.99516362694733,-48.493096765806904,-21.731734693207876,14.303733456405727,5.788775879464181,
126.52009966627887,-48.689783923960334,-22.92051611922966,23.533046847357056,6.73075967503326,-12.3006
126.53615824950191,-48.37438129394234,-23.664792403445496,24.38385987121722,6.895873995180586,
124.06384667965126,-44.60298049240393,-30.11139520764642,17.40977534585639,8.050232730036672,7.1604457
123.30101061893114,-44.33969496687375,-31.43490002547822,28.50364353859036,5.905671128921049,30.803553
128.7695533911905,-50.218500284656045,-15.489603724855021,14.575038790871819,6.6268973468782235,
127.54028902457274,-51.90547504853263,-22.758715235302653,22.250644438763846,6.235409105649879,
145.7035921644487,-49.967154446091754,-14.797735378235188,20.257319307397022,6.00674356130343,
118.5736192843147,-57.18690051763711,-19.112133610461505,25.8371695023556,6.428487472624494,15.502849
118.5645379726182,-57.1885795528417,-18.96886010123765,26.583107629998082,6.450081090342097,14.575574
118.4810054431661,-57.1685907183346,-19.514949840896634,26.15696484876066,6.518605486430977,15.274076
118.48118546802105,-57.169568421654915,-19.340046009653886,26.361480672913096,6.38353900687056,
118.7160038581211,-57.07823886485586,-19.460800841703456,26.637019673853807,6.5276801252226075,15.435214
115.88447766790766,-57.09354687325284,-16.991555190258545,32.09312015637376,5.826572799803386,
118.769286354285,-57.7082124490527,-15.736677952525742,29.93794466835572,5.77161918607404,80.106285
118.11970562669859,-58.05180845535088,-13.8830863902037,27.63407990185865,6.254655945113956,7.513878
118.5055271131104,-58.58129677928694,-19.014604199413366,18.69934609565412,5.81633828213648,
118.91817442896176,-58.72432184856181,-19.888018930782497,16.766991308873973,5.74662107897619,
116.34055159147744,-58.09002383944569,-19.599108682758185,14.255607948392939,6.57102216891664,
114.71778620453736,-54.84648208374812,-13.39209019245665,15.884134238553994,7.499060963931453,
118.15854351818237,-57.13419789571209,-19.28062661165425,26.615188182328,6.515908884724218,20.945198
123.28683376999086,-61.47006235990711,-16.006776235977046,25.16106734374632,6.402428718669033,
123.2866938976253,-61.47140764723036,-17.124105975696235,25.467562125041994,6.84240732258822,
122.80043135485917,-62.054122642700406,-31.624494008114727,21.611523555502153,6.31298592328439,
122.68709671442487,-61.65178552048497,-18.620220504102797,25.845191431892307,5.995182115603604,
123.37206593216405,-61.1657815897101,-20.27836276572512,20.336012600332683,7.473297973084207,
121.54739589876947,-59.075629129802806,-15.057438780419647,30.338991330779052,5.591265569081083,
122.6523743626976,-60.570543698704284,-17.70504435291354,24.168625257965854,5.584505112823802,
122.87251054831196,-61.06600231637745,-24.092339255083516,25.259447570623735,7.9840852870997905,
122.25038286521139,-61.18255644896806,-14.396205323052445,26.230982741448276,5.990169857404895,
119.52550434281082,-60.59812673869592,-18.007520959410662,16.376831484898883,5.892878474866101,31.109179
119.48363995788239,-60.706203065283965,-15.966476972947211,15.596539349580198,5.679675796407569,20.019676
119.04129866674961,-60.68342413561852,-23.640095429293225,31.78502522806096,6.028362660589657,16.74415
121.06213655497069,-60.924184267487995,-17.879554303010977,14.365077000257362,6.452509069373782,
120.29428006460431,-59.57748393336073,-15.413088009962085,28.511613074456747,7.101215367185584,
119.83062839183935,-59.41943642372443,-15.495547183419834,18.17690240486587,6.266749086886504,
121.98769758905006,-60.11436715406834,-21.048697065558525,17.894416653971557,6.815534628693536,5.92042
117.39355742865692,-57.90329259707371,-18.68184345093423,26.554690293173266,6.405659677470777,15.726985
114.96573224266943,-56.44159292629503,-18.40132198267895,32.2129600682526,7.060541651333682,43.989727
116.61279841450352,-59.08918804220204,-15.012718560302726,24.384759545965142,6.109809300334357,15.181503
119.65873132167945,-58.69084524038675,-27.46231076566219,27.590307152191688,5.607272824487411,
119.82377395687088,-58.12075349214064,-25.915389801876543,21.700638640825638,5.898268965690919,
119.82252881799667,-57.32725605920099,-20.302464872229812,26.685146933335997,6.489020293326774,9.905629
143.4250626464352,-56.5667838284414,-20.332731770158155,30.658680957049917,8.114227393734758,
144.39656514214565,-56.735760625501094,-18.798843383426487,27.948030586041526,5.908439240581454,63.32713
144.39612067569593,-56.73493836269832,-18.11842858313223,30.163427092158294,5.909451346302976,64.02758
144.62707521422817,-56.455583805790035,-19.735341285820873,18.700425620564403,5.8456657930349945,
146.410897200614,-54.12994714466003,-13.629442456952507,17.403638857341704,6.357918313319675,
146.32250612471213,-54.24738215158791,-28.48070099148944,13.864379019418475,5.699338430224444,
146.10727295751056,-52.5442591847299,-23.38151911013326,24.677692453925836,5.988682158691994,
146.29382857590628,-53.227266496615734,-19.983807413248794,14.051809150739953,6.136509158734757,17.705584
143.91188180674817,-55.34198494824515,-17.124781576288516,15.720326252459946,6.419172141973361,8.752512
145.95681560994487,-54.86388594421649,-31.48882184805574,28.58817746982567,6.854501662125969,4.223646
146.79340768880283,-52.59264080983806,-18.149992564093353,14.332812911350896,5.8462718325920005,18.837894
145.98860588466005,-56.57127255154014,-23.727311060157334,13.29306074147604,6.262467602925208,
142.83794094729635,-56.022330202462896,-18.163339808322295,29.177489045347386,6.520734647314438,
144.87153785129547,-55.42259328956684,-13.54229855869863,19.642989805629107,5.870477407332663,20.571308
142.4200546344458,-56.583858184219984,-26.413767923632605,17.3258759969436,6.1143857714719365,6.6841593
144.46801441356013,-55.26861592474746,-22.092617762077918,16.84550463412056,7.780046064617393,2.3653939
121.74064904394278,-46.215271536506826,-18.46058319107281,22.081001425800874,6.1261677432896455,24.940855
121.74548461658219,-46.21166696914032,-18.983794616637248,21.97593285110259,6.126143480149128,
122.2437235346101,-45.14332362310521,-22.68553746533761,24.907790821293716,5.770425906070833,
123.36695020581045,-46.009633446193625,-27.947523843869114,21.756210581085718,6.473926235111059,
123.66632765820962,-45.718559784990845,-31.833905428511752,21.147699270065765,6.345309702542262,
121.55748331408749,-45.809535767967425,-17.305350350922794,20.370256914872083,5.734911841952093,9.072465
120.61503024596921,-45.298094894805814,-30.534834352797326,21.463070236079478,6.999499400487482,33.84505
120.47322552186876,-45.41724640172522,-21.066774479812,24.74725001085537,7.115302580222035,
132.88365288756302,-57.186130122049995,-18.67619809507048,15.006504754986125,5.605341594473148,25.050707
132.86696323849216,-57.15728350531285,-21.49327059176632,20.574176785111096,5.635412611219582,
132.8962346414583,-57.4833414690941,-27.554493763405766,24.72492174295231,7.136140789279234,
133.18121914367683,-57.2229428673383,-14.3374892566361,14.838311470802703,7.378101550250817,
123.61245168805755,-45.02667750042315,-27.192825915167454,32.28433475791943,5.997102813248867,22.162962
123.22111978533069,-45.48997263841204,-26.468864955600374,20.134563972168824,6.162500534294763,
132.9666131342132,-57.29357487690227,-13.7860446774404,16.665867864663657,7.4632192776732404,20.221916
122.8089272233357,-45.80554194737816,-29.48300535857488,23.15452371719592,6.5435955176233955,54.41421
122.64206542266747,-46.184496247732405,-18.867767696169444,18.783098157303318,5.8525908905858115,
126.03118623356413,-48.75963649271666,-22.15604306068424,22.81905644889548,6.459922504988982,
125.53990764230909,-49.867873448493334,-20.491760944099443,30.87679841605361,5.74139700706464,-3.1575344
125.27681657048977,-50.11045678772282,-18.9757218114229,21.176016279038762,6.242400433452557,
123.10658613449654,-49.446174354737664,-27.99492419641477,18.278388343465107,5.938338253616997,18.975021
126.12960717191976,-48.889291936060346,-23.435353760465098,24.329365844358136,6.398788435507573,
122.35582821147172,-48.843495465711534,-20.566443629602986,22.757777169959205,6.331430720270621,
122.99803900779958,-49.54451276026946,-17.71483233200698,21.640912597375333,5.716126273301135,39.943375
122.83293747991812,-49.901777704657164,-27.548515088121636,17.90462647992245,5.646417078129983,
122.8324188557493,-49.90173556062888,-26.995094062074543,18.315044618540437,5.57397014888751,
125.83001396715832,-53.78068772782157,-31.0465530504759,20.107427184080333,6.407268303813981,31.002161
127.93693509887926,-54.63757905500503,-32.824475690972854,19.46232101264429,6.455240416344134,
128.67113568824396,-56.73769045447798,-20.408953274290063,19.253394452938025,6.072500607911777,
130.06006193329395,-58.6362627295393,-27.341544157823044,27.228634566643283,7.416537026966785,
130.07296847006668,-56.49312644746152,-13.589068962200376,15.306514593408503,7.613992643805065,
130.30230017692782,-57.26186885726858,-26.183953921169383,24.170101546508754,7.45504956021328,10.332806
130.45513029638755,-57.58153080554867,-14.60311972695964,30.724998920409803,8.068859082148947,
131.29742761233877,-57.86993744592958,-13.105128245627325,16.151543221778642,7.395862709758713,3.9038954
132.21258619474222,-57.09573711604582,-25.438886026402425,22.69552606481308,6.431913624249056,13.57506
127.79353077133946,-56.77091170753006,-19.576334099461103,25.786205709143577,6.012454988912321,29.8433
127.92574858051542,-56.814845481176924,-17.730501665502203,27.045630508034733,7.287774253935389,
127.92455008552861,-56.805760800741965,-16.245080821317952,27.75939825655611,7.7091714357834205,
127.76048405065097,-56.498730864373655,-22.956705468255866,24.52309487362092,6.408996869063472,
130.16982795315693,-56.83153611214787,-15.214010038955243,30.666639154792417,6.829849018503501,
132.01959378878263,-57.28887979570195,-28.90687327882063,27.828146984873616,7.707796824804498,8.537054
128.92514989293878,-54.0228727852869,-28.6003171563687,27.321541520271047,6.3499246104606275,
129.77371715635397,-57.90748826139549,-24.194753494531483,14.349665154437666,5.728988186635304,
129.9035939003476,-58.0857999265845,-24.7168818129483,18.987378572652734,6.955431641025109,
128.4946082208364,-56.36711885856036,-27.41670246745145,27.894754872325024,7.264552989787954,11.74026
127.90905713924775,-56.02894946104201,-20.772502714464196,12.691544780332972,6.717857143442898,
127.39667692351924,-55.416804984062594,-25.101118387842863,26.684658638643437,7.22573033130909,11.936905
145.675857371056,-56.18743250630148,-29.02894539301814,22.554607897674785,5.588600306226736,
115.84160914855103,-58.50692760087294,-14.63315986028314,23.871167391807585,7.214603826171029,21.581234
119.08871659615369,-60.02726118350599,-17.171758807488224,25.015695562014646,7.354685875076279,17.869055
116.88921299483837,-56.414113151019755,-14.629044507617667,28.716483969912197,5.864372433108921,60.770523
115.80518660304372,-55.17202557911854,-26.555854244743287,14.236501280975965,5.971307322674629,3.1229956
117.32914971747034,-56.57264743335461,-18.75575671190125,26.558318557002345,6.485277374940905,
143.61016697349964,-49.972673008963746,-24.75894667277125,26.6898235951519,7.691284440041013,
143.09526157772868,-50.09155329248592,-12.911338316384828,21.13354094878244,6.546081592141347,11.062278
114.65777269280643,-52.478033420467916,-20.993540783404498,32.63935571617441,8.15217305230815,22.632479
140.44011578206073,-46.63225021651004,-15.418498024763045,15.32169006931431,6.024565141050531,
116.08591325836252,-50.012502670692285,-19.493112099314317,27.166805494378792,7.324284567770695,
117.83423195162561,-50.9658470894621,-19.117220424253205,17.28174914529211,6.121736012435791,
116.0628255280413,-51.07249339742665,-21.056728132777657,13.787665589842124,7.3147039705722054,
116.42244947826441,-51.300015759386866,-19.742002344066897,16.244004701520712,5.575435327011822,
116.08654594284198,-52.71857641485101,-18.56153660344446,32.73316630708058,5.657124156141375,
116.23239038054379,-53.02819956423281,-23.88088479171249,21.963141877263944,5.977956580202362,
116.2030706825318,-53.17199530020804,-23.517585835031603,13.349905785641486,5.862652714569028,24.780607
116.24993249232449,-53.203746374445956,-25.08047024531659,28.265851014393558,6.653946778504201,
116.07528248738899,-48.79076715067126,-22.66859915065355,26.585611361454134,7.754705713633761,
116.36105673076865,-48.8753829642575,-13.555013019906497,18.20556814998052,6.731897010725265,
115.04853651747946,-54.33604006259335,-18.93795767293721,22.365285883228683,5.848841353544722,
116.7612396706132,-49.8520097431276,-27.215081473831155,23.165318135004703,6.72950111456991,
118.51842760947643,-48.888752896374754,-22.434450364540133,30.497917920363136,7.759361960902663,-4.357627
118.62626064848078,-49.09823915158002,-27.65500674352814,21.400245339912466,6.633460599006273,
119.57871351003315,-52.01790005689769,-17.83736785974321,20.97114047517857,7.271876996652045,
120.41096052314226,-50.60863286346885,-29.220718491974075,23.271953652114583,6.064596770021835,
120.07924520118482,-51.18316427415095,-28.39137575669377,22.04155871151011,6.560498549955497,34.9674
120.13837130505343,-51.395529224364154,-28.48370838238199,21.050955497453064,6.362450159827815,
117.68430405197086,-50.047839816179746,-24.55991806927082,21.821679181972698,7.048096495070346,
121.11978993941314,-50.99952486139005,-19.836734329997725,25.478838462587216,7.17917902106965,49.5965
119.94211449076012,-50.47095956164549,-30.980056295093938,21.969745401099203,6.828245498624699,43.871494
120.96504966346238,-51.87864403553105,-30.79649281708129,25.332282804705315,7.800997952702714,
118.6948081026983,-51.131691570829915,-28.061196024658656,21.01509464974098,6.430011279824685,
117.16243333504201,-49.80073128523411,-29.055232524627684,24.981200495972203,7.217784414931458,
118.18761007036288,-52.22135793345212,-27.320274955538757,25.51773897879418,6.726071847184305,
114.8237311659463,-53.221802665664924,-25.568835646995566,29.837118613939687,6.030467443857555,25.767673
113.72913849807723,-54.28819862730101,-16.909885128328668,23.657402282794912,6.006570796663077,24.339933
127.11312337108596,-44.22558536486421,-26.87180442677014,15.491951989902287,6.72785251029373,
136.3911049285877,-49.16216310525798,-25.020144357119925,17.15266326088111,7.181386531010371,
138.585642592261,-46.33737900722429,-28.38617973148768,30.778608986655733,6.021765569022357,13.598539
134.25246107037424,-45.39182062312949,-29.76141581607331,25.28036988761003,6.6445044812263845,20.27502
137.43864669782644,-44.87546251122759,-30.5194701340336,27.569986245457702,6.712896000493187,
138.12342891929427,-45.26043395112362,-22.565716381728773,25.484178900468706,8.282227498976484,
140.32744197351923,-47.74803725067883,-31.12028696816155,18.792421935878387,6.058386598831154,
136.7775931484788,-49.54780033936472,-13.905487162411028,15.688864942299066,6.066491999471218,
134.26407273136087,-45.740713467019305,-30.187679273778087,20.711609949263195,6.067692634560765,
127.06402258878246,-44.08992306047437,-21.02551143497254,22.787075683122232,6.532814593064894,
135.57859437373938,-48.41226433369093,-24.54798777805869,15.139486020898829,6.383691228696371,
134.89835258211906,-45.99069482657112,-28.978182426556625,23.876817755087224,5.700331119998213,
128.7994214653492,-45.2017630030853,-22.78119000539289,25.53282734872733,6.224651450631435,
138.39338903113108,-47.33834395691216,-25.39731189170986,14.008975247249449,5.849103249802049,27.712524
137.1245377049707,-48.858544512046755,-27.681350114446218,15.760635044782713,6.614672133928966,23.216425
137.50421843189557,-49.256758969778154,-23.52600957497417,24.42582764777434,6.091430444623742,6.816043
138.99253912228974,-47.121705880570104,-26.605370381507576,23.914538038045087,7.602825554127796,
133.74599279412755,-49.13125343904957,-21.38819627801625,26.48404515157386,6.148012468899137,
125.96551728770693,-44.094817967928115,-30.141312947607116,18.90116326600556,5.997409210821337,
137.76801069936337,-50.501616900860434,-28.38311824715459,26.649616145567933,6.49889854333573,
136.5583585318989,-47.272225540423186,-26.49485473758607,18.188454440832366,6.320569043252412,
131.80208061574805,-43.983373091371575,-15.691567100354467,20.021438403906405,6.3440868681505345,
129.5937622766095,-43.18528017559183,-25.59592129610905,27.10769483918338,6.5913273902569465,
138.19146682295863,-49.09532720033735,-17.351638507740283,20.40311231237814,6.847264020467757,
138.1912304965732,-49.09599762218781,-17.8780435698594,21.394471013883724,6.732996816777348,
139.52345949497607,-48.738489555288595,-20.721599362844557,26.925660140210972,5.65157459652335,26.8835
126.49240443883627,-43.43632041452451,-27.988575487474183,18.92810365589426,7.538833713382198,
137.21043689813746,-46.055353477973775,-21.270686994243622,19.132580195420466,5.910302509091609,17.354998
137.20802873098572,-46.05572435441187,-21.3701639974183,18.774271632748956,5.866695578359689,
134.71859304509033,-43.45225193339045,-25.282377061088198,16.77060797895112,6.014449516399526,
133.17735150690163,-44.261222940825675,-22.167553663553722,32.607633119421465,7.805573018187793,
134.1793753265095,-43.93351923890522,-25.437368193066344,19.573165627453605,5.832702224468608,19.85121
133.1269211439109,-44.921257301462184,-19.766803105560395,31.63925945677464,5.834651421936202,16.543177
130.68201191764484,-45.737797464126785,-26.631445775483066,29.524745975500778,8.093791465131652,-11.506788
129.7180645610381,-43.79607867015162,-26.813705237150828,21.710240184446974,5.970380297888285,
129.79481154102,-43.986147656506546,-18.062566302036842,22.580421383144568,7.166122869828294,
130.788986877749,-44.88903954692662,-15.386150332560655,15.196099489112889,6.943126392130557,28.064314
130.6124010483088,-44.639189281132836,-25.38094078049096,27.744311733760618,7.932493832862231,
130.87612990752052,-44.46786524109677,-23.17459955226724,19.86963776093519,6.111280147929675,
130.39066342859334,-44.18593255542564,-27.77642874808225,27.92408930131069,5.5900724114029146,51.778355
129.37092442498073,-47.89001834242484,-23.619704811276236,22.307147390734578,6.76131532491592,12.681773
129.60948691648164,-45.38526402743088,-18.382768287147698,24.14201419838892,8.014130166189613,12.146285
129.61038177038137,-45.38504157802757,-20.37887076263774,20.767745147129503,8.145630877310943,
128.68189779767067,-48.36514071399107,-24.604579736453047,29.5639246127147,6.82937606779357,12.519341
126.48108719700502,-47.554768748596615,-22.989282563196006,23.503149622053,6.7755397422788075,18.125156
127.52839154834524,-45.70412250753512,-26.245302560585905,19.289316101141296,6.244700518665189,
128.1116856471412,-47.15661375942911,-13.939657762322533,16.678647178497407,7.393199400155166,
127.82791670131778,-47.3779693316926,-26.50380056528069,28.154133443191416,6.829896324825094,17.807468
127.55390020298647,-44.84717423798975,-27.942298952293356,20.01688249962527,6.157630358969479,12.017291
133.84961386961555,-45.67092322108424,-15.064616748872844,17.072662615681974,5.713337814984331,41.390232
130.57344440009877,-43.61515300570447,-14.772114473252387,15.48449411052865,5.599052955940077,
133.50713437621766,-46.2105585117427,-24.910861031929727,33.29351956993171,6.693270446195763,
132.44550426775393,-48.61950819467881,-18.282826256791406,14.89069627402572,7.02085855369785,19.226225
132.6597180176217,-49.15191051238746,-24.563497254261495,21.135460018698744,6.631035674906639,
132.14912606942522,-46.94709835504488,-28.301116604250126,31.907492216746142,7.351710117789179,
131.071511599419,-48.50830299385372,-22.27029297217921,21.180568247480746,7.5572329628813035,12.463366
130.15749598415564,-47.410160093383915,-25.08608732365765,23.277073808663157,6.920484218365015,
130.62253809447023,-48.486051856593434,-20.369242675588563,13.330228109794596,6.031869561962725,
135.67261586995116,-48.771570381311065,-16.619977533300347,29.93716990522382,7.467745779275387,26.589756
117.09011864372218,-52.759139277859525,-25.733826521487863,21.83261498744445,6.134593373481746,
117.17656116302713,-52.77088769241377,-29.11265853867245,24.147862351049824,5.966383662064025,
119.55515549432175,-50.30178339704783,-25.858013032067237,19.27974029547023,5.955361349384129,
119.77857552723819,-50.35269714422096,-27.289916555515862,16.264007247135144,6.0414627305024124,16.723228
120.19426243008073,-51.66659482262601,-22.98316287946315,28.209584659320512,7.753914748926373,
118.87615452630541,-46.886205793518464,-25.231581072214283,15.202097061627798,5.8597346910289,
117.98075837488518,-47.65327244926479,-32.47091668020446,20.95985842703512,5.860920888819065,
118.4569941640596,-47.06412275403588,-26.07149704260459,20.202729317160255,5.997090711515826,
116.94094025440789,-48.646117114616295,-23.932272060885307,23.737408418935168,5.862036073008937,
116.79351714395541,-48.3714780693273,-14.969952695824158,17.034076184190095,5.679050917887752,
117.20338543353138,-48.464205186530734,-25.190945741989413,21.03759852696522,6.135221184229121,
117.20317165324876,-48.46567958597581,-25.73484629094579,21.00316713354202,6.155606764252865,
116.50430820378396,-48.43986328859533,-17.699045728088876,24.825125471950603,8.15859262851286,24.566858
119.53204098108398,-48.298372110600795,-26.666073437106576,17.449179029017728,8.179084582900014,65.3531
116.68270223522559,-48.11203232968631,-21.812677145821667,20.944320909634644,6.51262672101111,5.192775
116.6822127394827,-48.11387444002715,-23.571843033836355,22.872367306258255,6.589586801979504,5.9755282
119.32852819348062,-46.873899729168016,-24.618460790830056,17.86712586618463,6.225042523445337,
119.26928126513577,-52.9599152570115,-29.576111189276382,22.821272157433125,6.741489405639201,
118.74293218473598,-53.17106710051032,-29.112720293942754,23.970844176128615,6.786200682334248,
119.1944354921627,-52.98224123127124,-31.368479667121576,23.452185877591887,5.685676033617275,
118.59961490475662,-48.503457788162635,-21.576443676145104,29.715857784333814,7.8737087382622795,
118.53712091169095,-48.249581721049104,-28.75576937166347,21.410825530233865,6.528620664763921,
118.54146001402108,-48.464116034554166,-25.72061758037846,20.09027869373707,6.069944152714148,
122.10641230304913,-50.865627025467454,-28.596804123878968,20.213667475924744,6.20426726610086,
120.66712484243638,-50.03264817118074,-26.27784069090946,19.480203114214852,5.903146375870083,
120.49833430838986,-50.28237950122483,-21.20089389318448,24.35882344571356,6.218535148620116,
120.49841510567983,-50.28209484394517,-19.61272233526202,23.798406662493075,6.434736863551575,
120.8336292605325,-50.29137272012799,-28.306623053045133,20.150968634977513,6.2566564538859,
120.58261069711598,-48.71945145225185,-24.150028398864237,22.53827220661638,6.301352701058713,
120.46759721410695,-49.377923009009876,-26.066597401189256,19.287240284737038,5.875278083758649,
120.34763579030894,-49.10405622307585,-18.63021605232292,22.83269476534116,6.154652879234021,
119.8789978635398,-49.34446355789535,-27.32049790436576,20.52353188310837,6.366227319564175,
130.70849770076873,-48.60556732079621,-21.3445071970689,13.174171901014713,7.4059028450560564,
134.04472769646716,-49.49065115394939,-25.34685684679083,18.903361250925506,7.227971648004249,-0.5061392
117.97041950154461,-48.77248424788769,-15.646076642869701,18.136996874473063,8.00972399905923,31.139193
119.56370285943419,-49.85598200339072,-25.98757200976449,31.028450347260133,6.529736595514658,
133.60189272208234,-49.29007148628437,-16.88203021502911,20.176476223435714,7.0977107683311385,
120.65072677982245,-49.858407694337124,-14.11795141575221,19.228257798575747,7.189006244737807,
120.65071890065727,-49.8582395759569,-13.436711029045487,21.985438494604402,7.207508870081239,
131.4764565988608,-49.64434742796026,-25.57801139982555,22.29489286025276,6.862604298623702,
118.90914594159317,-48.51920341949471,-21.395086088956916,18.846783976396765,5.767246945461213,19.255402
118.45064400851254,-49.20839506113879,-18.571997350120558,22.010978351463592,5.675031250270048,24.141966
115.67242567951841,-50.93710875598834,-15.203253330175492,14.993789866368214,6.157309582895537,62.296402
119.18535401370947,-48.58824842374926,-26.386627208768676,20.892973997917387,6.120800713143999,
121.8101524621408,-50.8883733852413,-21.308047825450025,25.7637697126835,6.901074699429661,19.412699
115.57237461429075,-50.62935324513304,-25.97278179978263,23.266746885405965,6.4929899729223495,
115.35431273151623,-50.75325079997006,-24.701213893908168,15.616379111110419,5.9052081440945985,
119.20813921850167,-48.37343129370254,-27.447991302992612,20.765541441773724,6.289503414602596,
119.20589411888264,-48.373451151640104,-27.859032534658112,20.395261510670235,6.265633930653082,
132.79799050323513,-48.86562769636339,-14.529669132807612,17.38958144553152,5.620748122167133,
134.14466276001036,-46.783531918986,-16.829484560128975,16.81621410793753,7.583306441191613,
133.02668490784083,-47.41015954309778,-17.425215020687073,14.13063198574983,5.932269472446639,
133.26114035891163,-47.17090231361862,-16.559885843537245,17.975806998247485,5.9773448613008675,
131.31927243507565,-47.96250159475631,-24.20440133367885,20.9125897793894,6.575335723485587,
131.76135090092825,-48.214185777841266,-17.50035719294503,24.84487630634378,6.346914715891243,
129.36422774410835,-49.222358138882605,-30.938735759155854,22.052676460698653,7.97614714855527,
133.73262268886697,-48.22472729143354,-31.425258331029042,20.189781554164583,8.008319537775321,
130.25374698553543,-45.56007823356916,-13.540749859516902,18.887589795363326,6.860865622969378,
131.86049470250387,-46.048670405758656,-32.07275986498637,28.184123669465784,5.849218283770357,17.150545
124.01391858341856,-44.21111649211791,-30.73571789965213,23.905722883817997,6.339132097232058,
129.087538109796,-48.217876996271066,-16.115687308196314,20.11684440255743,6.814919339028914,
129.0904502376195,-48.21527771917435,-15.987629913547586,21.252668344336342,7.006851603636916,
141.89494023123873,-47.40152228526956,-16.298178840409065,30.207249915985912,5.668870294048782,
139.4666859626865,-50.124646870105586,-16.97073203076388,28.000608344372264,6.633364037080452,
142.19213573783614,-46.94129574989365,-30.035012383494,23.0438341463637,5.5634614401494,
143.65431485821847,-47.94486554402678,-13.938252161062241,19.777796715053952,6.581942908218794,19.301891
142.68454580158632,-48.00126687745782,-31.25338066964117,19.785751462573707,5.864288177211175,
140.16157599490577,-48.760440205702366,-24.261978994880447,23.092003755765255,5.993182449715725,
140.59393468387978,-48.84545632289679,-16.772750070398793,13.633159278707367,5.90624090237766,
142.59452196618477,-49.04240022547629,-24.01584234461943,14.447503419711154,6.396855160377742,17.265514
143.13317405399798,-48.23602273666489,-24.174832370153712,18.785928395401193,5.862542014394339,
142.58709701728378,-49.04346769619135,-22.867373479244524,14.847071589627621,6.424304490145817,24.572685
141.16420322982995,-49.23142750914238,-24.97296949723016,28.653375290999584,5.583660387586227,
140.04006305092884,-49.76906569214815,-17.635627558748105,14.545416353434835,5.790916069142073,19.119705
134.78533957335398,-44.81510261504583,-27.621749814094002,28.423732882578044,5.673332967384553,59.857693
134.71807908930447,-45.004072240702385,-24.257760519503304,33.188231847950966,6.2902447696751125,16.544788
135.04402091380416,-45.446476373199104,-13.106230316093814,26.00076986567879,7.162123358370316,
128.26304996840724,-51.14162553742088,-29.306129974021935,24.24795234873223,6.125320303740095,19.91277
129.98080211949758,-51.3655261172265,-24.44991846922765,22.59540170748039,6.617116638913514,15.280318
131.0215921558032,-52.888010980089405,-22.757857690586107,21.929627208908656,6.496074493012777,13.350787
131.143555267176,-52.92561047171688,-29.33096830068815,19.252131786605936,6.531785536252208,19.094055
130.07520866559491,-51.802960317000355,-24.83131408612193,22.496662968782104,6.625451145586771,
131.47382344827264,-53.168114204799,-25.299685029346186,23.453195230485623,6.657287632289479,
131.0191778604781,-53.000352981271725,-24.264596263749358,23.588522938561255,6.545459316035521,
131.4339038114452,-53.253124160004965,-26.927961661907325,24.405734097530086,7.055254590447945,12.6833515
131.43981552972386,-53.21039997404007,-24.91709690925222,23.227354871753427,6.645305461167834,
129.97273693367666,-51.8457931548808,-26.265383417588247,24.37462847261639,6.939144672613485,
133.12677778900365,-54.16349112849469,-28.103687602673663,19.391933780945415,8.051418180311277,-1.917984
130.62488756415073,-54.35473883607453,-24.557968218478344,22.685490556311468,6.564419056611656,
130.3301190681182,-54.09211481914149,-21.3610960352676,20.237781518347095,5.647817681860427,221.48477
130.4030968805873,-53.93375267912499,-25.45273734478055,24.334130146008178,6.7095207206822325,
131.89257655367499,-54.48347808157603,-25.25026033842845,23.768331395036316,6.609411438015769,8.819912
131.75044042547339,-54.70858730338358,-23.683351314521357,22.057836774666324,6.364719722872285,
131.75050834659731,-54.70831086332178,-24.961835059948733,23.614093745610912,6.383978483779727,
129.79313416332224,-54.60317013541637,-25.18300638257986,24.4067573534645,6.818273642007476,
